ID,TYPE,SEQ,SEGMENT,ISEQ,GEOMETRY,REAL_TIMESTAMP,ACCURACY,USER_ID,UTM32,SLICE1M,SLICE2M,SLICE5M,SLICE15M,SLICE1H,SLICE2H,GRIDX,GRIDY,HIT,HIT2,SEG_DIST,SEG_DIST_COR,SEG_SEC,SEG_MOVE,SEG_SPEED,stay,lowspeed,walk,run,SEG_SPEED_COR,SEG_SPEED_MAX,HITA15,HITMA15
189959052,1,496,121,5,0xE6100000010C8DB2D5650D2B28402E70CCED5ACF4B40,2016-06-30 21:27:00.000,65,7481,0x787F0000010C000000006A2F2541000000C088875741,6302127,6302126,6302125,6302115,6302100,6302000,354,680,44,NULL,15,0,451,0,0,1,0,0,0,0,0.033259423503,39,2
189959443,0,513,126,2,0xE6100000010C50EA8A4EEA2A2840A45A0FA55ACF4B40,2016-06-30 21:44:45.000,10,7481,0x787F0000010C0F630062482F25415C93505288875741,6302144,6302144,6302140,6302130,6302100,6302000,353,681,44,NULL,24,0,150,0,0,0,1,0,0,0,0.16,39,2
189959479,1,514,127,1,0xE6100000010C49303D1EF02A2840B8D11E865ACF4B40,2016-06-30 21:45:00.000,10,7481,0x787F0000010C000000004E2F25410000004088875741,6302145,6302144,6302145,6302145,6302100,6302000,353,680,44,NULL,31,11,159,0,0.069182389937,0,1,0,0,0.069182389937,0.194968553459,39,2
189959497,1,515,127,2,0xE6100000010C1DB275FA062B284097554E615ACF4B40,2016-06-30 21:46:00.000,10,7481,0x787F0000010C00000000642F25410000004088875741,6302146,6302146,6302145,6302145,6302100,6302000,354,680,44,NULL,31,11,159,0,0.069182389937,0,1,0,0,0.069182389937,0.194968553459,39,2
189959503,0,516,127,3,0xE6100000010C302B2B312B2B28404C5A774C5ACF4B40,2016-06-30 21:47:24.000,10,7481,0x787F0000010C1617C4CE862F2541A051CF5F88875741,6302147,6302146,6302145,6302145,6302100,6302000,356,681,44,NULL,31,11,159,0,0.069182389937,0,1,0,0,0.069182389937,0.194968553459,39,2
189959514,1,517,128,1,0xE6100000010CD5AC66CF212B2840C11D439F59CF4B40,2016-06-30 21:48:00.000,23,7481,0x787F0000010C000000007E2F2541000000C087875741,6302148,6302148,6302145,6302145,6302100,6302000,355,680,44,NULL,18,0,142,0,0,1,0,0,0,0,0.12676056338,39,2
189959522,0,518,128,2,0xE6100000010C4009EB38092B2840A8570FA857CF4B40,2016-06-30 21:49:46.000,65,7481,0x787F0000010C439478FA662F2541DC7E5CF385875741,6302149,6302148,6302145,6302145,6302100,6302000,355,680,44,10,18,0,142,0,0,1,0,0,0,0,0.12676056338,39,2
189959539,1,519,129,1,0xE6100000010C5853E821082B28402FFA4A6D57CF4B40,2016-06-30 21:50:00.000,65,7481,0x787F0000010C00000000662F2541000000C085875741,6302150,6302150,6302150,6302145,6302100,6302000,354,679,44,10,0,0,150,0,0,1,0,0,0,0,0,39,2
189959551,1,520,129,2,0xE6100000010C5853E821082B28402FFA4A6D57CF4B40,2016-06-30 21:51:00.000,65,7481,0x787F0000010C00000000662F2541000000C085875741,6302151,6302150,6302150,6302145,6302100,6302000,354,679,44,10,0,0,150,0,0,1,0,0,0,0,0,39,2
189959555,0,521,129,3,0xE6100000010C4009EB38092B2840A8570FA857CF4B40,2016-06-30 21:52:16.000,65,7481,0x787F0000010C439478FA662F2541DC7E5CF385875741,6302152,6302152,6302150,6302145,6302100,6302000,355,680,44,10,0,0,150,0,0,1,0,0,0,0,0,39,2
189959571,0,522,130,1,0xE6100000010CA082E9A282292840E4714FE471CF4B40,2016-06-30 22:01:18.000,5,7481,0x787F0000010C683023EBE72D25419B0B71219A875741,6302201,6302200,6302200,6302200,6302200,6302200,335,688,19,NULL,207,137,542,1,0.252767527675,0,0,1,0,0.252767527675,0.381918819188,53,2
189959600,1,523,131,1,0xE6100000010C8AC27AB65F2928403C57C02273CF4B40,2016-06-30 22:02:00.000,17,7481,0x787F0000010C00000000C62D2541000000009B875741,6302202,6302202,6302200,6302200,6302200,6302200,333,688,19,NULL,85,15,209,1,0.071770334928,0,0,1,0,0.071770334928,0.406698564593,53,2
189959620,1,524,131,2,0xE6100000010C4C2B7E632E292840B3C0963675CF4B40,2016-06-30 22:03:00.000,34,7481,0x787F0000010C00000000962D2541000000809C875741,6302203,6302202,6302200,6302200,6302200,6302200,331,688,19,NULL,85,15,209,1,0.071770334928,0,0,1,0,0.071770334928,0.406698564593,53,2
189959626,0,525,131,3,0xE6100000010C40D9283AD92828401079DF1079CF4B40,2016-06-30 22:04:47.000,65,7481,0x787F0000010C269FC10B432D2541D13FC1509F875741,6302204,6302204,6302200,6302200,6302200,6302200,327,690,19,NULL,85,15,209,1,0.071770334928,0,0,1,0,0.071770334928,0.406698564593,53,2
189947641,1,3415,712,15,0xE6100000010C1289A6395E2A2840CEB660A38CCE4B40,2016-07-02 18:26:00.000,59,32192,0x787F0000010C00000000002F2541000000C0D8865741,7021826,7021826,7021825,7021815,7021800,7021800,349,610,12,NULL,9,0,963,0,0,1,0,0,0,0,0.009345794392,20,3
233046685,1,746,152,1,0xE6100000010C07E80CEBE431284053EB79F40AD34B40,2016-06-30 09:57:00.000,51,2348,0x787F0000010C00000000DE34254100000040B38A5741,6300957,6300956,6300955,6300945,6300900,6300800,424,1005,NULL,NULL,44,0,140,0,0,0,1,0,0,0,0.314285714285,NULL,NULL
233046688,1,398,83,12,0xE6100000010CB255A94E97232840395B6DDF94CF4B40,2016-06-30 05:41:00.000,61,21338,0x787F0000010C000000002E282541000000C0AF875741,6300541,6300540,6300540,6300530,6300500,6300400,262,696,32,NULL,2,0,892,0,0,1,0,0,0,0,0.002242152466,NULL,3
233046698,1,1816,395,9,0xE6100000010C60AE84DFFB292840FDEA3B6B84CE4B40,2016-06-28 00:39:00.000,30,16473,0x787F0000010C00000000A42E254100000040D1865741,6280039,6280038,6280035,6280030,6280000,6280000,344,607,12,NULL,27,0,757,0,0,0,1,0,0,0,0.035667107001,NULL,3
189947639,1,1756,327,2,0xE6100000010C219B7A460B2C2840A78194B6FDCE4B40,2016-06-29 17:26:00.000,25,16170,0x787F0000010C000000007A302541000000003B875741,6291726,6291726,6291725,6291715,6291700,6291600,368,649,39,NULL,0,0,293,0,0,1,0,0,0,0,0,16,3
189947646,1,5675,1450,1,0xE6100000010C5920D2D533262840FB8751C8ABD24B40,2016-07-01 06:24:00.000,61,10595,0x787F0000010C00000000C229254100000080528A5741,7010624,7010624,7010620,7010615,7010600,7010600,282,966,NULL,NULL,15,0,635,0,0,1,0,0,0,0,0.023622047244,NULL,NULL
189947644,1,2321,397,1,0xE6100000010C25042D5C9E2228402518614B41CF4B40,2016-06-27 19:34:00.000,5,1880,0x787F0000010C00000000582725410000008067875741,6271934,6271934,6271930,6271930,6271900,6271800,251,667,32,NULL,12,0,79,0,0,1,0,0,0,0,0.151898734177,3,3
189947652,1,3111,698,2,0xE6100000010C3DCDCC2CD72A284027A133E932CF4B40,2016-06-29 23:57:00.000,8,4318,0x787F0000010C00000000422F25410000008066875741,6292357,6292356,6292355,6292345,6292300,6292200,352,667,39,NULL,144,129,406,1,0.317733990147,0,0,1,0,0.317733990147,0.354679802955,NULL,2
189947684,0,3416,712,16,0xE6100000010C2061AA21612A2840E08CEEDE8CCE4B40,2016-07-02 18:27:33.000,65,32192,0x787F0000010C4E95FAB8022F254118A582F6D8865741,7021827,7021826,7021825,7021815,7021800,7021800,350,611,12,NULL,9,0,963,0,0,1,0,0,0,0,0.009345794392,20,3
189947720,0,2322,397,2,0xE6100000010C40A2223BA2222840783E67783ECF4B40,2016-06-27 19:35:04.000,10,1880,0x787F0000010CA87020915C27254137D5B71F65875741,6271935,6271934,6271935,6271930,6271900,6271800,252,667,32,NULL,12,0,79,0,0,1,0,0,0,0,0.151898734177,3,3
189947737,1,3112,698,3,0xE6100000010C78B988E8022B2840619830EE32CF4B40,2016-06-29 23:58:00.000,7,4318,0x787F0000010C000000006C2F2541000000C066875741,6292358,6292358,6292355,6292345,6292300,6292200,354,667,44,NULL,144,129,406,1,0.317733990147,0,0,1,0,0.317733990147,0.354679802955,69,2
189947747,0,3417,713,1,0xE6100000010C3054EA2A542A28400C8F660A8FCE4B40,2016-07-02 18:28:06.000,65,32192,0x787F0000010C909F4D9DF52E2541E30430BCDA865741,7021828,7021828,7021825,7021815,7021800,7021800,349,611,12,NULL,9,0,33,0,0,1,0,0,0,0,0.272727272727,20,3
189947756,1,5676,1450,2,0xE6100000010C258636BE33262840B82F0D7DABD24B40,2016-07-01 06:25:00.000,56,10595,0x787F0000010C00000000C229254100000040528A5741,7010625,7010624,7010625,7010615,7010600,7010600,282,966,NULL,NULL,15,0,635,0,0,1,0,0,0,0,0.023622047244,NULL,NULL
189947761,1,1757,327,3,0xE6100000010C219B7A460B2C2840A78194B6FDCE4B40,2016-06-29 17:27:00.000,36,16170,0x787F0000010C000000007A302541000000003B875741,6291727,6291726,6291725,6291715,6291700,6291600,368,649,39,NULL,0,0,293,0,0,1,0,0,0,0,0,16,3
189947763,1,3113,698,4,0xE6100000010C7F5A45B8302B284091BDD2EF32CF4B40,2016-06-29 23:59:00.000,7,4318,0x787F0000010C00000000982F25410000000067875741,6292359,6292358,6292355,6292345,6292300,6292200,357,667,44,NULL,144,129,406,1,0.317733990147,0,0,1,0,0.317733990147,0.354679802955,69,2
189947767,1,2323,398,1,0xE6100000010C2443E798A122284068130B543ECF4B40,2016-06-27 19:36:00.000,20,1880,0x787F0000010C000000005C2725410000000065875741,6271936,6271936,6271935,6271930,6271900,6271800,251,666,32,NULL,0,0,287,0,0,1,0,0,0,0,0,3,3
233046701,1,747,152,2,0xE6100000010CCF6A011C093228401AC2B2600DD34B40,2016-06-30 09:58:00.000,58,2348,0x787F0000010C000000000035254100000080B58A5741,6300958,6300958,6300955,6300945,6300900,6300800,426,1006,NULL,NULL,44,0,140,0,0,0,1,0,0,0,0.314285714285,NULL,NULL
233046705,0,748,152,3,0xE6100000010C902F12912F3228401810BB1610D34B40,2016-06-30 09:59:03.000,65,2348,0x787F0000010C7F779316243525416D8BC001B88A5741,6300959,6300958,6300955,6300945,6300900,6300800,428,1007,NULL,NULL,44,0,140,0,0,0,1,0,0,0,0.314285714285,NULL,NULL
233046720,0,749,153,1,0xE6100000010C90FE5191FE312840FC108BFA10D34B40,2016-06-30 10:00:38.000,65,2348,0x787F0000010C8C3A88CAF43425415862D77FB88A5741,6301000,6301000,6301000,6301000,6301000,6301000,426,1007,NULL,NULL,23,0,95,0,0,0,1,0,0,0,0.242105263157,NULL,NULL
233046738,1,1817,395,10,0xE6100000010CA66CB8A3F5292840F063447584CE4B40,2016-06-28 00:40:00.000,25,16473,0x787F0000010C000000009E2E254100000040D1865741,6280040,6280040,6280040,6280030,6280000,6280000,344,607,12,NULL,27,0,757,0,0,0,1,0,0,0,0.035667107001,NULL,3
233046739,1,399,83,13,0xE6100000010CB255A94E97232840395B6DDF94CF4B40,2016-06-30 05:42:00.000,62,21338,0x787F0000010C000000002E282541000000C0AF875741,6300542,6300542,6300540,6300530,6300500,6300400,262,696,32,NULL,2,0,892,0,0,1,0,0,0,0,0.002242152466,NULL,3
233046737,1,750,154,1,0xE6100000010C2701D492FB31284033F527B410D34B40,2016-06-30 10:01:00.000,65,2348,0x787F0000010C00000000F234254100000040B88A5741,6301001,6301000,6301000,6301000,6301000,6301000,425,1007,NULL,NULL,11,0,351,0,0,1,0,0,0,0,0.031339031339,NULL,NULL
233046765,1,751,154,2,0xE6100000010CD7FB036AF731284029ABE1BA10D34B40,2016-06-30 10:02:00.000,65,2348,0x787F0000010C00000000EE34254100000040B88A5741,6301002,6301002,6301000,6301000,6301000,6301000,425,1007,NULL,NULL,11,0,351,0,0,1,0,0,0,0,0.031339031339,NULL,NULL
233046768,1,1818,395,11,0xE6100000010CE44C3864F12928404C5EB03084CE4B40,2016-06-28 00:41:00.000,21,16473,0x787F0000010C000000009A2E254100000000D1865741,6280041,6280040,6280040,6280030,6280000,6280000,344,607,12,NULL,27,0,757,0,0,0,1,0,0,0,0.035667107001,NULL,3
249120420,1,545,72,6,0xE6100000010C6441F2B9D72D28407EFC83A4FECE4B40,2016-06-26 22:27:00.000,5,26307,0x787F0000010C0000000034322541000000403E875741,6262227,6262226,6262225,6262215,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120425,1,546,72,7,0xE6100000010C6441F2B9D72D28407EFC83A4FECE4B40,2016-06-26 22:28:00.000,5,26307,0x787F0000010C0000000034322541000000403E875741,6262228,6262228,6262225,6262215,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120430,1,547,72,8,0xE6100000010C6441F2B9D72D28407EFC83A4FECE4B40,2016-06-26 22:29:00.000,5,26307,0x787F0000010C0000000034322541000000403E875741,6262229,6262228,6262225,6262215,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120436,1,548,72,9,0xE6100000010CAE8BF7A5D52D28400D47DEA7FECE4B40,2016-06-26 22:30:00.000,5,26307,0x787F0000010C0000000032322541000000403E875741,6262230,6262230,6262230,6262230,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120442,1,549,72,10,0xE6100000010CAE8BF7A5D52D28400D47DEA7FECE4B40,2016-06-26 22:31:00.000,5,26307,0x787F0000010C0000000032322541000000403E875741,6262231,6262230,6262230,6262230,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120448,1,550,72,11,0xE6100000010CAE8BF7A5D52D28400D47DEA7FECE4B40,2016-06-26 22:32:00.000,5,26307,0x787F0000010C0000000032322541000000403E875741,6262232,6262232,6262230,6262230,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120453,1,551,72,12,0xE6100000010C18D5FC91D32D28407A9038ABFECE4B40,2016-06-26 22:33:00.000,5,26307,0x787F0000010C0000000030322541000000403E875741,6262233,6262232,6262230,6262230,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120457,1,552,72,13,0xE6100000010C18D5FC91D32D28407A9038ABFECE4B40,2016-06-26 22:34:00.000,5,26307,0x787F0000010C0000000030322541000000403E875741,6262234,6262234,6262230,6262230,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120458,0,553,72,14,0xE6100000010C40D38D44D32D2840FCFE5EFCFECE4B40,2016-06-26 22:35:57.000,5,26307,0x787F0000010C166D509D2F32254177D673843E875741,6262235,6262234,6262235,6262230,6262200,6262200,390,651,39,20,4,0,850,0,0,1,0,0,0,0,0.004705882352,15,3
249120463,1,554,73,1,0xE6100000010CDA28AFA9D32D2840E0BA7CF6FECE4B40,2016-06-26 22:36:00.000,5,26307,0x787F0000010C0000000030322541000000803E875741,6262236,6262236,6262235,6262230,6262200,6262200,390,651,39,20,9,0,95,0,0,1,0,0,0,0,0.094736842105,15,3
249120464,0,555,73,2,0xE6100000010CD0E5ADD5E52D284088FEA687FECE4B40,2016-06-26 22:37:32.000,5,26307,0x787F0000010CB3B22A9641322541EEB3D23A3E875741,6262237,6262236,6262235,6262230,6262200,6262200,391,651,39,20,9,0,95,0,0,1,0,0,0,0,0.094736842105,15,3
249120469,1,556,74,1,0xE6100000010C4271D231E42D284087256690FECE4B40,2016-06-26 22:38:00.000,5,26307,0x787F0000010C0000000040322541000000403E875741,6262238,6262238,6262235,6262230,6262200,6262200,391,651,39,20,8,0,902,0,0,1,0,0,0,0,0.0088691796,15,3
249120473,1,557,74,2,0xE6100000010C4271D231E42D284087256690FECE4B40,2016-06-26 22:39:00.000,5,26307,0x787F0000010C0000000040322541000000403E875741,6262239,6262238,6262235,6262230,6262200,6262200,391,651,39,20,8,0,902,0,0,1,0,0,0,0,0.0088691796,15,3
249120477,1,558,74,3,0xE6100000010CCFC0D71DE22D2840D676C093FECE4B40,2016-06-26 22:40:00.000,5,26307,0x787F0000010C000000003E322541000000403E875741,6262240,6262240,6262240,6262230,6262200,6262200,390,651,39,20,8,0,902,0,0,1,0,0,0,0,0.0088691796,15,3
249120481,1,559,74,4,0xE6100000010CCFC0D71DE22D2840D676C093FECE4B40,2016-06-26 22:41:00.000,5,26307,0x787F0000010C000000003E322541000000403E875741,6262241,6262240,6262240,6262230,6262200,6262200,390,651,39,20,8,0,902,0,0,1,0,0,0,0,0.0088691796,15,3
174012974,0,4388,260,1,0xE6100000010C6031A66431262840B0468FB146CF4B40,2016-07-01 19:38:38.000,31,32908,0x787F0000010C9EAA6D42C52A25417E684BF270875741,7011938,7011938,7011935,7011930,7011900,7011800,295,671,15,NULL,112,73,4625,1,0.015783783783,0,0,1,0,0.015783783783,0.024216216216,66,2
174013014,1,4389,261,1,0xE6100000010C8CD4500330262840EDB3827846CF4B40,2016-07-01 19:39:00.000,30,32908,0x787F0000010C00000000C42A2541000000C070875741,7011939,7011938,7011935,7011930,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013048,1,4390,261,2,0xE6100000010C9162E61A30262840C421C7C346CF4B40,2016-07-01 19:40:00.000,28,32908,0x787F0000010C00000000C42A25410000000071875741,7011940,7011940,7011940,7011930,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013083,1,4391,261,3,0xE6100000010C9162E61A30262840C421C7C346CF4B40,2016-07-01 19:41:00.000,26,32908,0x787F0000010C00000000C42A25410000000071875741,7011941,7011940,7011940,7011930,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013117,1,4392,261,4,0xE6100000010C9162E61A30262840C421C7C346CF4B40,2016-07-01 19:42:00.000,25,32908,0x787F0000010C00000000C42A25410000000071875741,7011942,7011942,7011940,7011930,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013159,1,4393,261,5,0xE6100000010C9162E61A30262840C421C7C346CF4B40,2016-07-01 19:43:00.000,23,32908,0x787F0000010C00000000C42A25410000000071875741,7011943,7011942,7011940,7011930,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013176,1,4394,261,6,0xE6100000010C73F17B3230262840968F0B0F47CF4B40,2016-07-01 19:44:00.000,21,32908,0x787F0000010C00000000C42A25410000004071875741,7011944,7011944,7011940,7011930,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013186,1,4395,261,7,0xE6100000010C73F17B3230262840968F0B0F47CF4B40,2016-07-01 19:45:00.000,20,32908,0x787F0000010C00000000C42A25410000004071875741,7011945,7011944,7011945,7011945,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013206,1,4396,261,8,0xE6100000010C73F17B3230262840968F0B0F47CF4B40,2016-07-01 19:46:00.000,18,32908,0x787F0000010C00000000C42A25410000004071875741,7011946,7011946,7011945,7011945,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
174013212,1,4397,261,9,0xE6100000010C73F17B3230262840968F0B0F47CF4B40,2016-07-01 19:47:00.000,16,32908,0x787F0000010C00000000C42A25410000004071875741,7011947,7011946,7011945,7011945,7011900,7011800,295,671,15,NULL,4,0,949,0,0,1,0,0,0,0,0.004214963119,66,2
249120912,1,1280,267,1,0xE6100000010C4EBE94A6C42E2840554512A77FCE4B40,2016-06-29 03:10:00.000,65,30335,0x787F0000010C000000003E332541000000C0D3865741,6290310,6290310,6290310,6290300,6290300,6290200,403,608,7,19,0,0,227,0,0,1,0,0,0,0,0,13,3
249120916,1,1281,267,2,0xE6100000010C4EBE94A6C42E2840554512A77FCE4B40,2016-06-29 03:11:00.000,65,30335,0x787F0000010C000000003E332541000000C0D3865741,6290311,6290310,6290310,6290300,6290300,6290200,403,608,7,19,0,0,227,0,0,1,0,0,0,0,0,13,3
249120920,1,1282,267,3,0xE6100000010C4EBE94A6C42E2840554512A77FCE4B40,2016-06-29 03:12:00.000,65,30335,0x787F0000010C000000003E332541000000C0D3865741,6290312,6290312,6290310,6290300,6290300,6290200,403,608,7,19,0,0,227,0,0,1,0,0,0,0,0,13,3
249120921,0,1283,267,4,0xE6100000010CA0C54EA0C52E2840C47F06C57FCE4B40,2016-06-29 03:13:30.000,65,30335,0x787F0000010C8BD510E73E332541DBA9C1DAD3865741,6290313,6290312,6290310,6290300,6290300,6290200,404,609,7,19,0,0,227,0,0,1,0,0,0,0,0,13,3
249120925,1,1284,268,1,0xE6100000010C6BB2A792C22E284047066DAA7FCE4B40,2016-06-29 03:14:00.000,59,30335,0x787F0000010C000000003C332541000000C0D3865741,6290314,6290314,6290310,6290300,6290300,6290200,403,608,7,19,5,0,301,0,0,1,0,0,0,0,0.016611295681,13,3
249120929,1,1285,268,2,0xE6100000010C36A80567C02E2840F7A083627FCE4B40,2016-06-29 03:15:00.000,47,30335,0x787F0000010C000000003A33254100000080D3865741,6290315,6290314,6290315,6290315,6290300,6290200,403,608,7,19,5,0,301,0,0,1,0,0,0,0,0.016611295681,13,3
249120933,1,1286,268,3,0xE6100000010CDFAD633BBE2E28405E3A9A1A7FCE4B40,2016-06-29 03:16:00.000,35,30335,0x787F0000010C000000003833254100000040D3865741,6290316,6290316,6290315,6290315,6290300,6290200,403,608,7,19,5,0,301,0,0,1,0,0,0,0,0.016611295681,13,3
249120937,1,1287,268,4,0xE6100000010C3BAF7627BC2E2840CBF7F41D7FCE4B40,2016-06-29 03:17:00.000,23,30335,0x787F0000010C000000003633254100000040D3865741,6290317,6290316,6290315,6290315,6290300,6290200,403,608,7,19,5,0,301,0,0,1,0,0,0,0,0.016611295681,13,3
249120938,0,1288,268,5,0xE6100000010C90BA4E8DBA2E2840F47EE6F47ECE4B40,2016-06-29 03:18:31.000,5,30335,0x787F0000010C9CABA582343325410B9EF61AD3865741,6290318,6290318,6290315,6290315,6290300,6290200,403,608,7,19,5,0,301,0,0,1,0,0,0,0,0.016611295681,13,3
249120944,1,1289,269,1,0xE6100000010CD4CBD4FBB92E2840B78E0BD67ECE4B40,2016-06-29 03:19:00.000,10,30335,0x787F0000010C000000003433254100000000D3865741,6290319,6290318,6290315,6290315,6290300,6290200,403,608,7,19,0,0,300,0,0,1,0,0,0,0,0,13,3
249120948,1,1290,269,2,0xE6100000010CD4CBD4FBB92E2840B78E0BD67ECE4B40,2016-06-29 03:20:00.000,22,30335,0x787F0000010C000000003433254100000000D3865741,6290320,6290320,6290320,6290315,6290300,6290200,403,608,7,19,0,0,300,0,0,1,0,0,0,0,0,13,3
249120952,1,1291,269,3,0xE6100000010CD4CBD4FBB92E2840B78E0BD67ECE4B40,2016-06-29 03:21:00.000,34,30335,0x787F0000010C000000003433254100000000D3865741,6290321,6290320,6290320,6290315,6290300,6290200,403,608,7,19,0,0,300,0,0,1,0,0,0,0,0,13,3
249120959,1,1292,269,4,0xE6100000010CD4CBD4FBB92E2840B78E0BD67ECE4B40,2016-06-29 03:22:00.000,46,30335,0x787F0000010C000000003433254100000000D3865741,6290322,6290322,6290320,6290315,6290300,6290200,403,608,7,19,0,0,300,0,0,1,0,0,0,0,0,13,3
249120960,0,1293,269,5,0xE6100000010C40BAEE38BA2E2840F47E16F27ECE4B40,2016-06-29 03:23:31.000,65,30335,0x787F0000010C58DC7132343325413F022018D3865741,6290323,6290322,6290320,6290315,6290300,6290200,403,608,7,19,0,0,300,0,0,1,0,0,0,0,0,13,3
249120965,1,1294,270,1,0xE6100000010C60D3E7E7B72E2840D04966D97ECE4B40,2016-06-29 03:24:00.000,62,30335,0x787F0000010C000000003233254100000000D3865741,6290324,6290324,6290320,6290315,6290300,6290200,403,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120969,1,1295,270,2,0xE6100000010C60D3E7E7B72E2840D04966D97ECE4B40,2016-06-29 03:25:00.000,56,30335,0x787F0000010C000000003233254100000000D3865741,6290325,6290324,6290325,6290315,6290300,6290200,403,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120974,1,1296,270,3,0xE6100000010C0ADAFAD3B52E2840CB03C1DC7ECE4B40,2016-06-29 03:26:00.000,50,30335,0x787F0000010C000000003033254100000000D3865741,6290326,6290326,6290325,6290315,6290300,6290200,403,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120978,1,1297,270,4,0xE6100000010C0ADAFAD3B52E2840CB03C1DC7ECE4B40,2016-06-29 03:27:00.000,44,30335,0x787F0000010C000000003033254100000000D3865741,6290327,6290326,6290325,6290315,6290300,6290200,403,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120983,1,1298,270,5,0xE6100000010CE70646BCB52E284041DE7C917ECE4B40,2016-06-29 03:28:00.000,38,30335,0x787F0000010C0000000030332541000000C0D2865741,6290328,6290328,6290325,6290315,6290300,6290200,403,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120988,1,1299,270,6,0xE6100000010CA21459A8B32E28400897D7947ECE4B40,2016-06-29 03:29:00.000,32,30335,0x787F0000010C000000002E332541000000C0D2865741,6290329,6290328,6290325,6290315,6290300,6290200,402,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120992,1,1300,270,7,0xE6100000010CA21459A8B32E28400897D7947ECE4B40,2016-06-29 03:30:00.000,26,30335,0x787F0000010C000000002E332541000000C0D2865741,6290330,6290330,6290330,6290330,6290300,6290200,402,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
249120996,1,1301,270,8,0xE6100000010C7C216C94B12E2840AF4E32987ECE4B40,2016-06-29 03:31:00.000,20,30335,0x787F0000010C000000002C332541000000C0D2865741,6290331,6290330,6290330,6290330,6290300,6290200,402,608,7,19,4,0,601,0,0,1,0,0,0,0,0.006655574043,13,3
182763448,1,1090,196,6,0xE6100000010C127E015E6B2D2840E8184FE88DCE4B40,2016-06-27 00:11:00.000,9,20972,0x787F0000010C00000000EE31254100000000DE865741,6270011,6270010,6270010,6270000,6270000,6270000,386,612,10,NULL,95,80,1815,1,0.044077134986,0,0,1,0,0.044077134986,0.052341597796,49,3
182763451,1,5502,855,14,0xE6100000010CC8E1DCFB742D28409758CBA0E0D14B40,2016-06-30 13:03:00.000,8,10541,0x787F0000010C00000000F630254100000000B0895741,6301303,6301302,6301300,6301300,6301300,6301200,374,901,NULL,NULL,125,110,2089,1,0.052656773575,0,0,1,0,0.052656773575,0.059837242699,NULL,NULL
182763457,1,5355,1154,1,0xE6100000010CC237766C1E2E28406FAD60B380CE4B40,2016-07-02 10:01:00.000,65,16126,0x787F0000010C000000009E322541000000C0D3865741,7021001,7021000,7021000,7021000,7021000,7021000,395,608,7,19,3,0,123,0,0,1,0,0,0,0,0.024390243902,13,3
182763463,1,1542,292,12,0xE6100000010C938DE402B22728408BE4FA568BCF4B40,2016-07-01 16:07:00.000,8,4251,0x787F0000010C00000000222C254100000040AD875741,7011607,7011606,7011605,7011600,7011600,7011600,312,695,20,1,25,10,946,0,0.010570824524,0,1,0,0,0.010570824524,0.02642706131,38,2
182763471,0,5356,1154,2,0xE6100000010CD0196ED2192E2840C880C6C780CE4B40,2016-07-02 10:02:49.000,65,16126,0x787F0000010CA5D5688E99322541322502CBD3865741,7021002,7021002,7021000,7021000,7021000,7021000,395,609,7,19,3,0,123,0,0,1,0,0,0,0,0.024390243902,13,3
